name	pfam_id	chrom	chromStart	chromEnd	all_cosmic	pval
Kinesin	PF00225	chr8	29024984	29048525	68	1.82240333218664e-05
Kinesin	PF00225	chr8	29024984	29043989	68	1.82240333218664e-05
DSPc	PF00782	chr8	29194727	29196014	326	10.5601715532125
Y_phosphatase	PF00102	chr8	29194835	29195822	62	1.82240333218664e-05
Rhodanese	PF00581	chr8	29197733	29207698	8	1.82240333218664e-05
Vps55	PF04133	chr8	29953029	29963358	3	9.75580331032108e-05
Vps55	PF04133	chr8	29953029	29994800	3	9.75580331032108e-05
MBOAT	PF03062	chr8	29989565	29989913	20	0.000393708410902564
RRM_1	PF00076	chr8	30332304	30361818	34	1.43145332025962e-07
TFIIE_beta	PF02186	chr8	30469928	30492592	0	1.43145332025962e-07
Pyr_redox_dim	PF02852	chr8	30537038	30539500	18	0.0565734645986981
Pyr_redox_2	PF07992	chr8	30541613	30585156	30	9.75580331032108e-05
Pyr_redox_2	PF07992	chr8	30541613	30585156	30	9.75580331032108e-05
Pyr_redox_2	PF07992	chr8	30541613	30585156	30	9.75580331032108e-05
Pyr_redox_2	PF07992	chr8	30541613	30585156	30	9.75580331032108e-05
Pyr_redox	PF00070	chr8	30541715	30553994	6	9.75580331032108e-05
Pyr_redox	PF00070	chr8	30541715	30553994	6	9.75580331032108e-05
Pyr_redox	PF00070	chr8	30546715	30553994	6	9.75580331032108e-05
Pyr_redox	PF00070	chr8	30546832	30553994	6	9.75580331032108e-05
DAO	PF01266	chr8	30585051	30585156	19	1.82240333218664e-05
FAD_binding_2	PF00890	chr8	30585069	30585156	14	0.611100783991512
UBX	PF00789	chr8	30618432	30623896	7	0.00127894245878223
Metallophos	PF00149	chr8	30651434	30657225	19	2.27964843259768e-06
PurA	PF04845	chr8	30854212	30890129	13	0.611100783991512
PurA	PF04845	chr8	30889334	30890129	13	0.611100783991512
DEAD	PF00270	chr8	30946477	30969185	16	1.43145332025962e-07
DEAD	PF00270	chr8	30948352	30969185	16	1.43145332025962e-07
Helicase_C	PF00271	chr8	30973943	30977888	12	1.43145332025962e-07
HRDC	PF00570	chr8	31004633	31012140	2	0.0565734645986981
I-set	PF07679	chr8	32453351	32463189	956	0.0565734645986981
I-set	PF07679	chr8	32453390	32472058	956	0.0565734645986981
ig	PF00047	chr8	32453393	32463144	9	1.82240333218664e-05
ig	PF00047	chr8	32453432	32463183	9	1.82240333218664e-05
EGF	PF00008	chr8	32585508	32600224	54	0.00127894245878223
EGF	PF00008	chr8	32585508	32599557	54	0.00127894245878223
EGF	PF00008	chr8	32585547	32607090	54	0.00127894245878223
EGF	PF00008	chr8	32585568	32611898	54	0.00127894245878223
Neuregulin	PF02158	chr8	32611892	32620737	30	0.0172418496560161
Neuregulin	PF02158	chr8	32611892	32617926	30	0.0172418496560161
Neuregulin	PF02158	chr8	32611892	32621888	30	0.0172418496560161
Neuregulin	PF02158	chr8	32611931	32621927	30	0.0172418496560161
Neuregulin	PF02158	chr8	32611952	32621948	30	0.0172418496560161
Neuregulin	PF02158	chr8	32611964	32621888	30	0.0172418496560161
Glyco_transf_10	PF00852	chr8	33246632	33247037	35	0.0913798565675432
Mak16	PF04874	chr8	33342728	33355953	1	0.0565734645986981
zf-C3HC4	PF00097	chr8	33406338	33407003	10	1.82240333218664e-05
DSPc	PF00782	chr8	33449553	33454852	326	10.5601715532125
TSP_1	PF00090	chr8	35542114	35542264	49	1.82240333218664e-05
TSP_1	PF00090	chr8	35544077	35544221	49	1.82240333218664e-05
ZU5	PF00791	chr8	35584002	35606205	16	0.00127894245878223
Death	PF00531	chr8	35631913	35648028	14	9.75580331032108e-05
Ion_trans	PF00520	chr8	36662753	36673144	103	2.27964843259768e-06
Ion_trans_2	PF07885	chr8	36666267	36673162	13	9.75580331032108e-05
Band_7	PF01145	chr8	37595504	37607989	9	2.27964843259768e-06
Band_7	PF01145	chr8	37595504	37601889	9	2.27964843259768e-06
Ala_racemase_N	PF01168	chr8	37630362	37635551	11	0.372361329399178
C2	PF00168	chr8	37756634	37756901	39	2.27964843259768e-06
Aminotran_1_2	PF00155	chr8	37791890	37794523	23	1.82240333218664e-05
7tm_1	PF00001	chr8	37822948	37823827	53	1.43145332025962e-07
eIF_4EBP	PF05456	chr8	37888092	37917451	2	0.00127894245878223
SPRY	PF00622	chr8	37985895	37986431	48	9.75580331032108e-05
SPRY	PF00622	chr8	37991062	37996361	48	9.75580331032108e-05
START	PF01852	chr8	38001804	38005797	15	9.75580331032108e-05
LSM	PF01423	chr8	38027321	38033816	7	0.000393708410902564
BAG	PF02179	chr8	38067772	38068006	10	0.278450517967822
WWE	PF02825	chr8	38090615	38092028	16	0.0172418496560161
SAM_2	PF07647	chr8	38105249	38107295	13	9.75580331032108e-05
SAM_1	PF00536	chr8	38105252	38107313	17	1.82240333218664e-05
DDHD	PF02862	chr8	38109671	38117604	12	0.00348887616987592
PAP2	PF01569	chr8	38122047	38125897	12	0.000393708410902564
PAP2	PF01569	chr8	38123661	38125897	12	0.000393708410902564
PAP2	PF01569	chr8	38124778	38125897	12	0.000393708410902564
PHD	PF00628	chr8	38133361	38133918	9	2.27964843259768e-06
SET	PF00856	chr8	38135885	38137153	31	9.75580331032108e-05
PWWP	PF00855	chr8	38148031	38153359	11	9.75580331032108e-05
PHD	PF00628	chr8	38153362	38162125	9	2.27964843259768e-06
PHD	PF00628	chr8	38153362	38156970	9	2.27964843259768e-06
PHD	PF00628	chr8	38162960	38172941	9	2.27964843259768e-06
PWWP	PF00855	chr8	38188974	38194933	11	9.75580331032108e-05
LETM1	PF07766	chr8	38250367	38261965	11	0.000393708410902564
LETM1	PF07766	chr8	38250367	38250514	11	0.000393708410902564
LETM1	PF07766	chr8	38250367	38250511	11	0.000393708410902564
LETM1	PF07766	chr8	38250511	38261965	11	0.000393708410902564
LETM1	PF07766	chr8	38251724	38261965	11	0.000393708410902564
V-set	PF07686	chr8	38279317	38282199	30	1.43145332025962e-07
I-set	PF07679	chr8	38279320	38282178	956	0.0565734645986981
ig	PF00047	chr8	38279365	38282154	9	1.82240333218664e-05
I-set	PF07679	chr8	38283642	38285545	956	0.0565734645986981
ig	PF00047	chr8	38283687	38285548	9	1.82240333218664e-05
I-set	PF07679	chr8	38287202	38287370	956	0.0565734645986981
ig	PF00047	chr8	38287247	38287415	9	1.82240333218664e-05
zf-C3HC4	PF00097	chr8	38458519	38458639	10	1.82240333218664e-05
TACC	PF05010	chr8	38693752	38705533	11	9.75580331032108e-05
TACC	PF05010	chr8	38693752	38705533	11	9.75580331032108e-05
TACC	PF05010	chr8	38693752	38697785	11	9.75580331032108e-05
TACC	PF05010	chr8	38693752	38696063	11	9.75580331032108e-05
PH	PF00169	chr8	38809792	38826167	284	0.00823877791258101
Kazal_2	PF07648	chr8	38832095	38832239	29	0.0172418496560161
Trypsin	PF00089	chr8	38834061	38839259	31	1.43145332025962e-07
PDZ	PF00595	chr8	38840524	38845567	46	2.27964843259768e-06
TM2	PF05154	chr8	38848909	38849059	2	0.0172418496560161
Pep_M12B_propep	PF01562	chr8	38869219	38871563	15	2.27964843259768e-06
Pep_M12B_propep	PF01562	chr8	38869219	38874916	15	2.27964843259768e-06
Reprolysin	PF01421	chr8	38876399	38899553	24	1.82240333218664e-05
Disintegrin	PF00200	chr8	38899601	38913198	9	9.75580331032108e-05
EGF_2	PF07974	chr8	38940208	38940544	5	0.000393708410902564
Pep_M12B_propep	PF01562	chr8	38994224	39009002	15	2.27964843259768e-06
Disintegrin	PF00200	chr8	39068808	39080664	9	9.75580331032108e-05
Disintegrin	PF00200	chr8	39079129	39080664	9	9.75580331032108e-05
ADAM_CR	PF08516	chr8	39080667	39091572	14	9.75580331032108e-05
EGF_2	PF07974	chr8	39103659	39111990	5	0.000393708410902564
ADAM_CR	PF08516	chr8	39331029	39332118	14	9.75580331032108e-05
Disintegrin	PF00200	chr8	39332121	39349378	9	9.75580331032108e-05
Disintegrin	PF00200	chr8	39332121	39333036	9	9.75580331032108e-05
Reprolysin	PF01421	chr8	39349429	39349510	24	1.82240333218664e-05
Pep_M12B_propep	PF01562	chr8	39463868	39486893	15	2.27964843259768e-06
Pep_M12B_propep	PF01562	chr8	39463868	39468226	15	2.27964843259768e-06
Reprolysin	PF01421	chr8	39486920	39505960	24	1.82240333218664e-05
Reprolysin	PF01421	chr8	39495056	39505960	24	1.82240333218664e-05
Disintegrin	PF00200	chr8	39506011	39525622	9	9.75580331032108e-05
ADAM_CR	PF08516	chr8	39525625	39537716	14	9.75580331032108e-05
EGF_2	PF07974	chr8	39550167	39564366	5	0.000393708410902564
EGF_2	PF07974	chr8	39606911	39607214	5	0.000393708410902564
ADAM_CR	PF08516	chr8	39607262	39624456	14	9.75580331032108e-05
ADAM_CR	PF08516	chr8	39613275	39624456	14	9.75580331032108e-05
ADAM_CR	PF08516	chr8	39613338	39624456	14	9.75580331032108e-05
Disintegrin	PF00200	chr8	39624459	39626945	9	9.75580331032108e-05
Reprolysin	PF01421	chr8	39626996	39666966	24	1.82240333218664e-05
Reprolysin	PF01421	chr8	39626996	39678522	24	1.82240333218664e-05
Reprolysin	PF01421	chr8	39626996	39678525	24	1.82240333218664e-05
Pep_M12B_propep	PF01562	chr8	39634676	39691475	15	2.27964843259768e-06
Pep_M12B_propep	PF01562	chr8	39646249	39691475	15	2.27964843259768e-06
Pep_M12B_propep	PF01562	chr8	39666975	39691475	15	2.27964843259768e-06
IDO	PF01231	chr8	39771463	39785693	20	0.200926939077681
IDO	PF01231	chr8	39871103	39873107	20	0.200926939077681
Fz	PF01392	chr8	41166176	41166524	13	9.75580331032108e-05
Sld5	PF05916	chr8	41387776	41399604	4	0.0325964095227795
Sld5	PF05916	chr8	41394809	41399604	4	0.0325964095227795
Acyltransferase	PF01553	chr8	41469492	41476203	11	1.82240333218664e-05
Death	PF00531	chr8	41542136	41545721	14	9.75580331032108e-05
ZU5	PF00791	chr8	41552763	41554197	16	0.00127894245878223
Ank	PF00023	chr8	41559661	41561656	55	0.00348887616987592
Ank	PF00023	chr8	41561656	41561989	55	0.00348887616987592
Ank	PF00023	chr8	41561989	41563758	55	0.00348887616987592
Ank	PF00023	chr8	41563758	41566393	55	0.00348887616987592
Ank	PF00023	chr8	41566393	41566492	55	0.00348887616987592
Ank	PF00023	chr8	41566492	41571771	55	0.00348887616987592
Ank	PF00023	chr8	41571771	41572591	55	0.00348887616987592
Ank	PF00023	chr8	41572591	41573267	55	0.00348887616987592
Ank	PF00023	chr8	41573267	41573366	55	0.00348887616987592
Ank	PF00023	chr8	41573366	41574562	55	0.00348887616987592
Ank	PF00023	chr8	41574568	41575219	55	0.00348887616987592
Ank	PF00023	chr8	41575219	41575721	55	0.00348887616987592
Ank	PF00023	chr8	41575721	41577276	55	0.00348887616987592
Ank	PF00023	chr8	41577276	41577375	55	0.00348887616987592
Ank	PF00023	chr8	41577375	41580740	55	0.00348887616987592
Ank	PF00023	chr8	41580740	41581150	55	0.00348887616987592
Ank	PF00023	chr8	41581984	41582071	55	0.00348887616987592
Ank	PF00023	chr8	41583388	41583463	55	0.00348887616987592
Ank	PF00023	chr8	41583463	41584865	55	0.00348887616987592
Ank	PF00023	chr8	41584865	41585523	55	0.00348887616987592
MOZ_SAS	PF01853	chr8	41800498	41806795	3	9.75580331032108e-05
PHD	PF00628	chr8	41836262	41839379	9	2.27964843259768e-06
PHD	PF00628	chr8	41839385	41845059	9	2.27964843259768e-06
Adap_comp_sub	PF00928	chr8	42019846	42026577	19	9.75580331032108e-05
Adap_comp_sub	PF00928	chr8	42019846	42023077	19	9.75580331032108e-05
Trypsin	PF00089	chr8	42033530	42038161	31	1.43145332025962e-07
Kringle	PF00051	chr8	42039454	42040396	123	0.756222585349092
Kringle	PF00051	chr8	42042604	42045075	123	0.756222585349092
EGF	PF00008	chr8	42045429	42045531	54	0.00127894245878223
fn1	PF00039	chr8	42046469	42046583	30	4.80330449448222
Pkinase	PF00069	chr8	42128979	42166518	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	42128985	42147696	1522	3.41277051625166
Pkinase	PF00069	chr8	42129661	42166518	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	42129661	42147696	1522	3.41277051625166
Pkinase	PF00069	chr8	42129722	42166518	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	42147741	42162755	1522	3.41277051625166
Pkinase	PF00069	chr8	42162704	42166518	283	2.27964843259768e-06
Dickkopf_N	PF04706	chr8	42232416	42233341	10	1.50513648569774
Porin_3	PF01459	chr8	42251736	42262957	9	9.75580331032108e-05
Porin_3	PF01459	chr8	42251736	42262957	9	9.75580331032108e-05
PHO4	PF01384	chr8	42275367	42329838	20	0.200926939077681
PHO4	PF01384	chr8	42275367	42317431	20	0.200926939077681
Neur_chan_LBD	PF02931	chr8	42563892	42587150	41	1.82240333218664e-05
Neur_chan_memb	PF02932	chr8	42587168	42591723	28	1.82240333218664e-05
Neur_chan_memb	PF02932	chr8	42608356	42611602	28	1.82240333218664e-05
Neur_chan_LBD	PF02931	chr8	42611620	42620326	41	1.82240333218664e-05
Neur_chan_LBD	PF02931	chr8	42611620	42612176	41	1.82240333218664e-05
Neur_chan_LBD	PF02931	chr8	42612179	42620326	41	1.82240333218664e-05
THAP	PF05485	chr8	42694333	42698230	6	9.75580331032108e-05
zf-C3HC4	PF00097	chr8	42720566	42725209	10	1.82240333218664e-05
HOOK	PF05622	chr8	42752287	42852787	32	0.00823877791258101
PPTA	PF01239	chr8	42919300	42924732	7	0.00823877791258101
PPTA	PF01239	chr8	42924744	42927358	7	0.00823877791258101
PPTA	PF01239	chr8	42927367	42932368	7	0.00823877791258101
PPTA	PF01239	chr8	42932377	42932470	7	0.00823877791258101
PPTA	PF01239	chr8	42932497	42939872	7	0.00823877791258101
Ank	PF00023	chr8	43147919	43152254	55	0.00348887616987592
Ank	PF00023	chr8	43152504	43155661	55	0.00348887616987592
Ank	PF00023	chr8	43155661	43155760	55	0.00348887616987592
Ank	PF00023	chr8	43155760	43157207	55	0.00348887616987592
bZIP_2	PF07716	chr8	48649952	48650114	62	32.0702793854533
FATC	PF02260	chr8	48686732	48686831	1	0.000393708410902564
PI3_PI4_kinase	PF00454	chr8	48689537	48695092	30	9.75580331032108e-05
PI3_PI4_kinase	PF00454	chr8	48689537	48695092	30	9.75580331032108e-05
FAT	PF02259	chr8	48710835	48734205	35	0.0913798565675432
NUC194	PF08163	chr8	48767909	48777247	17	1.29318976300548
MCM	PF00493	chr8	48882516	48887468	21	0.00127894245878223
UQ_con	PF00179	chr8	48955616	48962506	17	2.27964843259768e-06
zf-C2H2	PF00096	chr8	49831379	49831451	38	1.82240333218664e-05
zf-C2H2	PF00096	chr8	49831466	49831535	38	1.82240333218664e-05
zf-C2H2	PF00096	chr8	49832457	49832526	38	1.82240333218664e-05
zf-C2H2	PF00096	chr8	49832535	49832604	38	1.82240333218664e-05
zf-C2H2	PF00096	chr8	49832628	49832697	38	1.82240333218664e-05
PH	PF00169	chr8	51569469	51617292	284	0.00823877791258101
VWC	PF00093	chr8	52232491	52233420	13	1.82240333218664e-05
I-set	PF07679	chr8	52336137	52339312	956	0.0565734645986981
ig	PF00047	chr8	52336182	52339270	9	1.82240333218664e-05
I-set	PF07679	chr8	52359572	52361672	956	0.0565734645986981
ig	PF00047	chr8	52359617	52361630	9	1.82240333218664e-05
I-set	PF07679	chr8	52366081	52366339	956	0.0565734645986981
ig	PF00047	chr8	52366126	52366297	9	1.82240333218664e-05
I-set	PF07679	chr8	52370090	52384858	956	0.0565734645986981
ig	PF00047	chr8	52370117	52384816	9	1.82240333218664e-05
LRRCT	PF01463	chr8	52384861	52387606	13	1.09751040774777
PCMT	PF01135	chr8	52773428	52773686	11	0.00348887616987592
zf-C2HC	PF01530	chr8	53038677	53044587	19	0.91842793349378
zf-C2HC	PF01530	chr8	53044653	53045623	19	0.91842793349378
zf-C2HC	PF01530	chr8	53045674	53049156	19	0.91842793349378
zf-C2HC	PF01530	chr8	53049195	53055496	19	0.91842793349378
MYT1	PF08474	chr8	53055508	53074096	30	2.7958340057698
zf-C2HC	PF01530	chr8	53076627	53077764	19	0.91842793349378
zf-C2HC	PF01530	chr8	53079429	53079522	19	0.91842793349378
7tm_1	PF00001	chr8	53852627	53853389	53	1.43145332025962e-07
7tm_1	PF00001	chr8	54142008	54163371	53	1.43145332025962e-07
7tm_1	PF00001	chr8	54142008	54147660	53	1.43145332025962e-07
7tm_1	PF00001	chr8	54142008	54147558	53	1.43145332025962e-07
RGS	PF00615	chr8	54866676	54870986	24	9.75580331032108e-05
RGS	PF00615	chr8	54866700	54870986	24	9.75580331032108e-05
TFIIS_C	PF01096	chr8	54880671	54891628	5	0.756222585349092
TFIIS_M	PF07500	chr8	54891658	54900733	11	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54960638	55014355	12	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54960638	54974882	12	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54960638	54963729	12	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54963744	55014355	12	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54967691	55014355	12	0.00348887616987592
Abhydrolase_2	PF02230	chr8	54974882	55014355	12	0.00348887616987592
HMG_box	PF00505	chr8	55370900	55371719	10	2.27964843259768e-06
DCX	PF03607	chr8	55533683	55533863	24	0.278450517967822
DCX	PF03607	chr8	55534034	55534746	24	0.278450517967822
PLAT	PF01477	chr8	55561547	55568742	54	0.00823877791258101
PLAT	PF01477	chr8	55576261	55592023	54	0.00823877791258101
FGF	PF00167	chr8	55592397	55612044	20	0.00127894245878223
PLAT	PF01477	chr8	55647152	55667471	54	0.00823877791258101
PLAT	PF01477	chr8	55668181	55682308	54	0.00823877791258101
UPF0020	PF01170	chr8	56717526	56723544	18	1.50513648569774
Methyltransf_11	PF08241	chr8	56717535	56723586	5	9.75580331032108e-05
SH3_1	PF00018	chr8	56860194	56863097	11	2.27964843259768e-06
SH3_2	PF07653	chr8	56860197	56863097	8	2.27964843259768e-06
SH2	PF00017	chr8	56863241	56864671	123	0.0325964095227795
Ribosomal_S10	PF00338	chr8	56982391	56986666	3	0.0565734645986981
Ribosomal_S10	PF00338	chr8	56985665	56986666	3	0.0565734645986981
Pkinase	PF00069	chr8	57025526	57026363	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	57025877	57026363	1522	3.41277051625166
zf-C2H2	PF00096	chr8	57079874	57079943	38	1.82240333218664e-05
adh_short	PF00106	chr8	57219334	57228785	14	1.43145332025962e-07
adh_short	PF00106	chr8	57221585	57228785	14	1.43145332025962e-07
Opiods_neuropep	PF01160	chr8	57354417	57358505	4	0.138968050866263
Opiods_neuropep	PF01160	chr8	57358370	57358505	4	0.138968050866263
Inositol_P	PF00459	chr8	57876365	57905960	13	9.75580331032108e-05
SEP	PF08059	chr8	59346966	59352319	7	0.372361329399178
UBX	PF00789	chr8	59358545	59360105	7	0.00127894245878223
p450	PF00067	chr8	59404056	59411014	49	2.27964843259768e-06
PDZ	PF00595	chr8	59488558	59490763	46	2.27964843259768e-06
PDZ	PF00595	chr8	59490610	59490763	46	2.27964843259768e-06
PDZ	PF00595	chr8	59492195	59493136	46	2.27964843259768e-06
WD40	PF00400	chr8	59496675	59498243	29	1.43145332025962e-07
WD40	PF00400	chr8	59498505	59499079	29	1.43145332025962e-07
WD40	PF00400	chr8	59500250	59502111	29	1.43145332025962e-07
Beach	PF02138	chr8	59510011	59515909	13	1.82240333218664e-05
GRAM	PF02893	chr8	59520344	59535809	8	1.82240333218664e-05
HMG_box	PF00505	chr8	59739397	59750782	10	2.27964843259768e-06
Carb_anhydrase	PF00194	chr8	61121348	61193636	37	0.00127894245878223
Carb_anhydrase	PF00194	chr8	61178482	61193636	37	0.00127894245878223
Ras	PF00071	chr8	61484604	61531172	30319	300
Miro	PF08477	chr8	61484628	61504421	10	9.75580331032108e-05
Chromo	PF00385	chr8	61714108	61729034	6	2.27964843259768e-06
Chromo	PF00385	chr8	61732596	61734457	6	2.27964843259768e-06
Chromo	PF00385	chr8	61732626	61734457	6	2.27964843259768e-06
Helicase_C	PF00271	chr8	61748826	61750254	12	1.43145332025962e-07
CRAL_TRIO_N	PF03765	chr8	62212594	62212690	5	0.00127894245878223
Asp_Arg_Hydrox	PF05118	chr8	62415955	62438670	7	0.372361329399178
Asp-B-Hydro_N	PF05279	chr8	62546247	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62546247	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62546247	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62546247	62557191	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62546247	62555992	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62546247	62555992	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62557158	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62557158	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62563608	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62563608	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62588872	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62593526	62596723	13	0.0172418496560161
Asp-B-Hydro_N	PF05279	chr8	62593526	62596723	13	0.0172418496560161
Peptidase_C26	PF07722	chr8	63930147	63951227	5	1.73299008473053
CRAL_TRIO	PF00650	chr8	63973821	63985586	20	0.00348887616987592
CRAL_TRIO_N	PF03765	chr8	63985601	63998549	5	0.00127894245878223
YTH	PF04146	chr8	64099959	64100232	8	0.0913798565675432
YTH	PF04146	chr8	64099965	64100238	8	0.0913798565675432
HLH	PF00010	chr8	65494074	65494239	13	2.27964843259768e-06
p450	PF00067	chr8	65509218	65528262	49	2.27964843259768e-06
Arm	PF00514	chr8	66534567	66539554	106	0.278450517967822
PDEase_I	PF00233	chr8	66631628	66647093	24	9.75580331032108e-05
PDEase_I	PF00233	chr8	66635772	66647093	24	9.75580331032108e-05
zf-C3HC4	PF00097	chr8	67039579	67040614	10	1.82240333218664e-05
zf-B_box	PF00643	chr8	67047238	67047367	8	2.27964843259768e-06
CRF	PF00473	chr8	67089129	67089246	0	1.43145332025962e-07
RRS1	PF04939	chr8	67341430	67341958	4	1.9763725085362
Fe-ADH	PF00465	chr8	67356611	67364213	16	2.23489785562405
Fe-ADH	PF00465	chr8	67356844	67364213	16	2.23489785562405
Fe-ADH	PF00465	chr8	67364279	67369080	16	2.23489785562405
Myb_DNA-binding	PF00249	chr8	67507951	67509661	8	0.00127894245878223
Myb_DNA-binding	PF00249	chr8	67509676	67511316	8	0.00127894245878223
Myb_DNA-binding	PF00249	chr8	67511331	67514675	8	0.00127894245878223
OTU	PF02338	chr8	67578127	67578553	17	0.00348887616987592
Securin	PF04856	chr8	67679666	67680239	9	0.756222585349092
PX	PF00787	chr8	67706002	67734638	18	2.27964843259768e-06
Pkinase	PF00069	chr8	67743505	67763093	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	67743505	67759473	1522	3.41277051625166
Pkinase	PF00069	chr8	67743505	67753343	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr8	67743505	67753295	1522	3.41277051625166
Pkinase	PF00069	chr8	67753343	67763093	283	2.27964843259768e-06
MCM	PF00493	chr8	67817468	67817561	21	0.00127894245878223
